ACTION START 1200 0 START
ACTION QUERY 1200 10 human stampede mention
ACTION SERP 1200 15 EXAMINE_SERP
ACTION MARK 1200 963 CONSIDERED_RELEVANT 1698852
ACTION SNIPPET 1200 963 SNIPPET_NOT_RELEVANT 363729
ACTION SNIPPET 1200 963 SNIPPET_NOT_RELEVANT 1546904
ACTION SNIPPET 1200 963 SEEN_PREVIOUSLY 100763
ACTION SNIPPET 1200 963 SNIPPET_RELEVANT 501130
ACTION DOC 1200 983 EXAMINING_DOCUMENT 501130
ACTION MARK 1200 986 CONSIDERED_RELEVANT 501130
ACTION SNIPPET 1200 986 SNIPPET_NOT_RELEVANT 423877
ACTION SNIPPET 1200 986 SEEN_PREVIOUSLY 1285941
ACTION SNIPPET 1200 986 SEEN_PREVIOUSLY 497129
ACTION SNIPPET 1200 986 SNIPPET_RELEVANT 1573812
ACTION DOC 1200 1006 EXAMINING_DOCUMENT 1573812
ACTION MARK 1200 1009 CONSIDERED_RELEVANT 1573812
ACTION SNIPPET 1200 1009 SEEN_PREVIOUSLY 1515218
ACTION SNIPPET 1200 1009 SEEN_PREVIOUSLY 127053
ACTION SNIPPET 1200 1009 SEEN_PREVIOUSLY 1789645
ACTION SNIPPET 1200 1009 SEEN_PREVIOUSLY 127391
ACTION SNIPPET 1200 1009 SEEN_PREVIOUSLY 501017
ACTION SNIPPET 1200 1009 SEEN_PREVIOUSLY 1753507
ACTION SNIPPET 1200 1009 SNIPPET_NOT_RELEVANT 1061863
ACTION SNIPPET 1200 1009 SNIPPET_NOT_RELEVANT 1802008
ACTION SNIPPET 1200 1009 SEEN_PREVIOUSLY 365725
ACTION SNIPPET 1200 1009 SEEN_PREVIOUSLY 79150
ACTION SNIPPET 1200 1009 SNIPPET_NOT_RELEVANT 809697
ACTION SNIPPET 1200 1009 SNIPPET_NOT_RELEVANT 1466168
ACTION SNIPPET 1200 1009 SNIPPET_RELEVANT 1465986
ACTION DOC 1200 1029 EXAMINING_DOCUMENT 1465986
ACTION MARK 1200 1032 CONSIDERED_RELEVANT 1465986
ACTION SNIPPET 1200 1032 SNIPPET_RELEVANT 1310123
ACTION DOC 1200 1052 EXAMINING_DOCUMENT 1310123
ACTION MARK 1200 1055 CONSIDERED_RELEVANT 1310123
ACTION QUERY 1200 1065 human stampede sporting
ACTION SERP 1200 1070 EXAMINE_SERP
ACTION SNIPPET 1200 1070 SNIPPET_NOT_RELEVANT 492316
ACTION SNIPPET 1200 1070 SEEN_PREVIOUSLY 1285941
ACTION SNIPPET 1200 1070 SEEN_PREVIOUSLY 79150
ACTION SNIPPET 1200 1070 SNIPPET_NOT_RELEVANT 516501
ACTION SNIPPET 1200 1070 SEEN_PREVIOUSLY 1698852
ACTION SNIPPET 1200 1070 SNIPPET_RELEVANT 1292328
ACTION DOC 1200 1090 EXAMINING_DOCUMENT 1292328
ACTION MARK 1200 1093 CONSIDERED_RELEVANT 1292328
ACTION SNIPPET 1200 1093 SNIPPET_NOT_RELEVANT 1315825
ACTION SNIPPET 1200 1093 SEEN_PREVIOUSLY 1310123
ACTION SNIPPET 1200 1093 SNIPPET_NOT_RELEVANT 1450252
ACTION SNIPPET 1200 1093 SNIPPET_NOT_RELEVANT 352090
ACTION SNIPPET 1200 1093 SNIPPET_NOT_RELEVANT 786122
ACTION SNIPPET 1200 1093 SNIPPET_NOT_RELEVANT 818047
ACTION SNIPPET 1200 1093 SEEN_PREVIOUSLY 729106
ACTION SNIPPET 1200 1093 SEEN_PREVIOUSLY 367335
ACTION SNIPPET 1200 1093 SNIPPET_NOT_RELEVANT 1790929
ACTION SNIPPET 1200 1093 SEEN_PREVIOUSLY 1698991
ACTION SNIPPET 1200 1093 SNIPPET_NOT_RELEVANT 148483
ACTION SNIPPET 1200 1093 SNIPPET_NOT_RELEVANT 122234
ACTION SNIPPET 1200 1093 SNIPPET_NOT_RELEVANT 363729
ACTION SNIPPET 1200 1093 SNIPPET_NOT_RELEVANT 1414592
ACTION SNIPPET 1200 1093 SNIPPET_NOT_RELEVANT 888485
ACTION SNIPPET 1200 1093 SEEN_PREVIOUSLY 100763
ACTION SNIPPET 1200 1093 SNIPPET_RELEVANT 1285268
ACTION DOC 1200 1113 EXAMINING_DOCUMENT 1285268
ACTION MARK 1200 1116 CONSIDERED_RELEVANT 1285268
ACTION SNIPPET 1200 1116 SNIPPET_NOT_RELEVANT 989824
ACTION SNIPPET 1200 1116 SNIPPET_NOT_RELEVANT 423877
ACTION SNIPPET 1200 1116 SEEN_PREVIOUSLY 1515218
ACTION SNIPPET 1200 1116 SNIPPET_RELEVANT 240768
ACTION DOC 1200 1136 EXAMINING_DOCUMENT 240768
